MMWR_Week,Week_Start,Week_End,ZIP_Code,ILI_Activity_Level,RECORD_ID,ZIP_Code_Location
2,01/09/2022,01/15/2022,60615,2,2022-02-60615,POINT (-87.602725 41.801993)
6,02/06/2022,02/12/2022,60654,1,2022-06-60654,POINT (-87.636354 41.892485)
21,05/23/2021,05/29/2021,60634,1,2021-21-60634,POINT (-87.797373 41.944967)
42,10/15/2023,10/21/2023,60655,1,2023-42-60655,POINT (-87.701434 41.696456)
34,08/20/2023,08/26/2023,60655,1,2023-34-60655,POINT (-87.701434 41.696456)
24,06/11/2023,06/17/2023,60652,1,2023-24-60652,POINT (-87.714238 41.745398)
20,05/15/2022,05/21/2022,60630,3,2022-20-60630,POINT (-87.759611 41.971261)
45,11/06/2022,11/12/2022,60646,9,2022-45-60646,POINT (-87.761826 41.993931)
39,09/24/2023,09/30/2023,60629,5,2023-39-60629,POINT (-87.711565 41.777061)
50,12/08/2019,12/14/2019,60614,4,2019-50-60614,POINT (-87.652064 41.922605)
10,03/05/2023,03/11/2023,60631,8,2023-10-60631,POINT (-87.813371 41.995019)
19,05/08/2022,05/14/2022,60609,10,2022-19-60609,POINT (-87.653382 41.812017)
14,04/03/2022,04/09/2022,60609,6,2022-14-60609,POINT (-87.653382 41.812017)
1,01/02/2022,01/08/2022,60632,6,2022-01-60632,POINT (-87.711251 41.810038)
16,04/18/2021,04/24/2021,60617,1,2021-16-60617,POINT (-87.556897 41.721257)
51,12/18/2022,12/24/2022,60657,6,2022-51-60657,POINT (-87.658216 41.939715)
42,10/13/2019,10/19/2019,60626,1,2019-42-60626,POINT (-87.669834 42.009469)
2,01/05/2020,01/11/2020,60707,1,2020-02-60707,POINT (-87.808283 41.921777)
47,11/20/2022,11/26/2022,60618,10,2022-47-60618,POINT (-87.703343 41.946699)
22,05/30/2021,06/05/2021,60647,1,2021-22-60647,POINT (-87.701101 41.921058)
24,06/12/2022,06/18/2022,60619,2,2022-24-60619,POINT (-87.60569 41.744737)
20,05/16/2021,05/22/2021,60707,1,2021-20-60707,POINT (-87.808283 41.921777)
9,02/28/2021,03/06/2021,60644,1,2021-09-60644,POINT (-87.756863 41.881113)
17,04/24/2022,04/30/2022,60631,1,2022-17-60631,POINT (-87.813371 41.995019)
50,12/08/2019,12/14/2019,60632,10,2019-50-60632,POINT (-87.711251 41.810038)
9,02/26/2023,03/04/2023,60657,1,2023-09-60657,POINT (-87.658216 41.939715)
49,12/04/2022,12/10/2022,60645,10,2022-49-60645,POINT (-87.695049 42.008927)
36,09/03/2023,09/09/2023,60707,4,2023-36-60707,POINT (-87.808283 41.921777)
18,04/26/2020,05/02/2020,60616,2,2020-18-60616,POINT (-87.629531 41.844869)
1,12/29/2019,01/04/2020,60631,10,2020-01-60631,POINT (-87.813371 41.995019)
35,08/27/2023,09/02/2023,60644,1,2023-35-60644,POINT (-87.756863 41.881113)
52,12/20/2020,12/26/2020,60621,1,2020-52-60621,POINT (-87.638812 41.776931)
36,09/04/2022,09/10/2022,60666,1,2022-36-60666,POINT (-87.896371 41.979511)
14,04/02/2023,04/08/2023,60641,1,2023-14-60641,POINT (-87.746791 41.946682)
24,06/12/2022,06/18/2022,60601,7,2022-24-60601,POINT (-87.622844 41.886262)
40,10/03/2021,10/09/2021,60604,1,2021-40-60604,POINT (-87.629029 41.878153)
6,02/06/2022,02/12/2022,60634,1,2022-06-60634,POINT (-87.797373 41.944967)
47,11/20/2022,11/26/2022,60654,4,2022-47-60654,POINT (-87.636354 41.892485)
19,05/07/2023,05/13/2023,60634,1,2023-19-60634,POINT (-87.797373 41.944967)
38,09/15/2024,09/21/2024,60606,1,2024-38-60606,POINT (-87.63676 41.882634)
47,11/17/2019,11/23/2019,60615,4,2019-47-60615,POINT (-87.602725 41.801993)
5,01/26/2020,02/01/2020,60604,10,2020-05-60604,POINT (-87.629029 41.878153)
29,07/17/2022,07/23/2022,60654,1,2022-29-60654,POINT (-87.636354 41.892485)
24,06/13/2021,06/19/2021,60618,1,2021-24-60618,POINT (-87.703343 41.946699)
43,10/24/2021,10/30/2021,60631,1,2021-43-60631,POINT (-87.813371 41.995019)
50,12/12/2021,12/18/2021,60601,1,2021-50-60601,POINT (-87.622844 41.886262)
7,02/09/2020,02/15/2020,60617,10,2020-07-60617,POINT (-87.556897 41.721257)
46,11/12/2023,11/18/2023,60609,5,2023-46-60609,POINT (-87.653382 41.812017)
43,10/22/2023,10/28/2023,60657,1,2023-43-60657,POINT (-87.658216 41.939715)
2,01/08/2023,01/14/2023,60624,2,2023-02-60624,POINT (-87.722735 41.879417)
34,08/21/2022,08/27/2022,60604,1,2022-34-60604,POINT (-87.629029 41.878153)
46,11/08/2020,11/14/2020,60614,2,2020-46-60614,POINT (-87.652064 41.922605)
12,03/21/2021,03/27/2021,60646,1,2021-12-60646,POINT (-87.761826 41.993931)
51,12/18/2022,12/24/2022,60633,10,2022-51-60633,POINT (-87.556037 41.653147)
8,02/21/2021,02/27/2021,60608,1,2021-08-60608,POINT (-87.670366 41.849879)
48,11/24/2019,11/30/2019,60638,7,2019-48-60638,POINT (-87.771902 41.787032)
32,08/06/2023,08/12/2023,60626,1,2023-32-60626,POINT (-87.669834 42.009469)
26,06/27/2021,07/03/2021,60605,1,2021-26-60605,POINT (-87.623449 41.867824)
23,06/05/2022,06/11/2022,60652,1,2022-23-60652,POINT (-87.714238 41.745398)
32,08/06/2023,08/12/2023,60629,1,2023-32-60629,POINT (-87.711565 41.777061)
6,02/06/2022,02/12/2022,60613,1,2022-06-60613,POINT (-87.661343 41.953742)
40,10/01/2023,10/07/2023,60611,1,2023-40-60611,POINT (-87.620291 41.894734)
29,07/17/2022,07/23/2022,60633,1,2022-29-60633,POINT (-87.556037 41.653147)
47,11/21/2021,11/27/2021,60601,1,2021-47-60601,POINT (-87.622844 41.886262)
1,12/31/2023,01/06/2024,60611,1,2024-01-60611,POINT (-87.620291 41.894734)
47,11/21/2021,11/27/2021,60651,2,2021-47-60651,POINT (-87.741017 41.901964)
5,01/31/2021,02/06/2021,60606,1,2021-05-60606,POINT (-87.63676 41.882634)
3,01/16/2022,01/22/2022,60644,2,2022-03-60644,POINT (-87.756863 41.881113)
6,02/07/2021,02/13/2021,60657,1,2021-06-60657,POINT (-87.658216 41.939715)
21,05/21/2023,05/27/2023,60603,1,2023-21-60603,POINT (-87.625473 41.880112)
33,08/13/2023,08/19/2023,60603,1,2023-33-60603,POINT (-87.625473 41.880112)
41,10/08/2023,10/14/2023,60620,2,2023-41-60620,POINT (-87.651656 41.740873)
8,02/21/2021,02/27/2021,60643,1,2021-08-60643,POINT (-87.662381 41.700445)
17,04/23/2023,04/29/2023,60651,1,2023-17-60651,POINT (-87.741017 41.901964)
7,02/13/2022,02/19/2022,60602,1,2022-07-60602,POINT (-87.628309 41.883136)
38,09/15/2024,09/21/2024,60636,4,2024-38-60636,POINT (-87.668597 41.77599)
38,09/15/2024,09/21/2024,60619,3,2024-38-60619,POINT (-87.60569 41.744737)
50,12/10/2023,12/16/2023,60630,10,2023-50-60630,POINT (-87.759611 41.971261)
6,02/07/2021,02/13/2021,60617,1,2021-06-60617,POINT (-87.556897 41.721257)
38,09/17/2023,09/23/2023,60641,2,2023-38-60641,POINT (-87.746791 41.946682)
24,06/11/2023,06/17/2023,60630,1,2023-24-60630,POINT (-87.759611 41.971261)
51,12/17/2023,12/23/2023,60640,2,2023-51-60640,POINT (-87.662232 41.971888)
36,09/05/2021,09/11/2021,60626,2,2021-36-60626,POINT (-87.669834 42.009469)
4,01/21/2024,01/27/2024,60628,5,2024-04-60628,POINT (-87.621537 41.694192)
37,09/12/2021,09/18/2021,60622,3,2021-37-60622,POINT (-87.681818 41.902762)
2,01/05/2020,01/11/2020,60649,10,2020-02-60649,POINT (-87.571522 41.762202)
12,03/15/2020,03/21/2020,60606,7,2020-12-60606,POINT (-87.63676 41.882634)
26,06/27/2021,07/03/2021,60640,1,2021-26-60640,POINT (-87.662232 41.971888)
41,10/06/2019,10/12/2019,60656,10,2019-41-60656,POINT (-87.817934 41.974566)
45,11/03/2019,11/09/2019,60641,5,2019-45-60641,POINT (-87.746791 41.946682)
13,03/26/2023,04/01/2023,60657,1,2023-13-60657,POINT (-87.658216 41.939715)
15,04/05/2020,04/11/2020,60602,1,2020-15-60602,POINT (-87.628309 41.883136)
51,12/18/2022,12/24/2022,60643,7,2022-51-60643,POINT (-87.662381 41.700445)
48,11/24/2019,11/30/2019,60608,7,2019-48-60608,POINT (-87.670366 41.849879)
44,10/27/2019,11/02/2019,60625,2,2019-44-60625,POINT (-87.701816 41.971155)
27,07/04/2021,07/10/2021,60622,2,2021-27-60622,POINT (-87.681818 41.902762)
39,09/24/2023,09/30/2023,60630,7,2023-39-60630,POINT (-87.759611 41.971261)
49,12/03/2023,12/09/2023,60601,1,2023-49-60601,POINT (-87.622844 41.886262)
9,02/27/2022,03/05/2022,60618,1,2022-09-60618,POINT (-87.703343 41.946699)
13,03/26/2023,04/01/2023,60617,5,2023-13-60617,POINT (-87.556897 41.721257)
49,11/29/2020,12/05/2020,60656,5,2020-49-60656,POINT (-87.817934 41.974566)
41,10/09/2022,10/15/2022,60612,10,2022-41-60612,POINT (-87.687011 41.88004)
13,03/22/2020,03/28/2020,60646,10,2020-13-60646,POINT (-87.761826 41.993931)
27,07/04/2021,07/10/2021,60645,1,2021-27-60645,POINT (-87.695049 42.008927)
2,01/10/2021,01/16/2021,60707,1,2021-02-60707,POINT (-87.808283 41.921777)
17,04/19/2020,04/25/2020,60602,1,2020-17-60602,POINT (-87.628309 41.883136)
28,07/11/2021,07/17/2021,60707,1,2021-28-60707,POINT (-87.808283 41.921777)
21,05/23/2021,05/29/2021,60610,1,2021-21-60610,POINT (-87.63581 41.90455)
45,11/05/2023,11/11/2023,60640,4,2023-45-60640,POINT (-87.662232 41.971888)
23,06/06/2021,06/12/2021,60617,1,2021-23-60617,POINT (-87.556897 41.721257)
18,05/01/2022,05/07/2022,60628,5,2022-18-60628,POINT (-87.621537 41.694192)
3,01/16/2022,01/22/2022,60655,1,2022-03-60655,POINT (-87.701434 41.696456)
44,10/30/2022,11/05/2022,60629,10,2022-44-60629,POINT (-87.711565 41.777061)
6,02/05/2023,02/11/2023,60657,1,2023-06-60657,POINT (-87.658216 41.939715)
33,08/15/2021,08/21/2021,60642,1,2021-33-60642,POINT (-87.657821 41.899935)
1,01/02/2022,01/08/2022,60653,8,2022-01-60653,POINT (-87.611244 41.819261)
3,01/12/2020,01/18/2020,60615,10,2020-03-60615,POINT (-87.602725 41.801993)
5,01/31/2021,02/06/2021,60615,1,2021-05-60615,POINT (-87.602725 41.801993)
33,08/15/2021,08/21/2021,60634,2,2021-33-60634,POINT (-87.797373 41.944967)
22,05/29/2022,06/04/2022,60604,1,2022-22-60604,POINT (-87.629029 41.878153)
8,02/16/2020,02/22/2020,60601,10,2020-08-60601,POINT (-87.622844 41.886262)
18,05/02/2021,05/08/2021,60602,1,2021-18-60602,POINT (-87.628309 41.883136)
18,04/30/2023,05/06/2023,60626,3,2023-18-60626,POINT (-87.669834 42.009469)
21,05/23/2021,05/29/2021,60607,1,2021-21-60607,POINT (-87.652727 41.876104)
38,09/19/2021,09/25/2021,60609,8,2021-38-60609,POINT (-87.653382 41.812017)
22,05/29/2022,06/04/2022,60614,1,2022-22-60614,POINT (-87.652064 41.922605)
7,02/12/2023,02/18/2023,60645,1,2023-07-60645,POINT (-87.695049 42.008927)
47,11/20/2022,11/26/2022,60645,10,2022-47-60645,POINT (-87.695049 42.008927)
28,07/10/2022,07/16/2022,60624,1,2022-28-60624,POINT (-87.722735 41.879417)
10,03/07/2021,03/13/2021,60609,1,2021-10-60609,POINT (-87.653382 41.812017)
22,05/28/2023,06/03/2023,60607,2,2023-22-60607,POINT (-87.652727 41.876104)
3,01/17/2021,01/23/2021,60610,1,2021-03-60610,POINT (-87.63581 41.90455)
5,01/26/2020,02/01/2020,60645,10,2020-05-60645,POINT (-87.695049 42.008927)
31,08/01/2021,08/07/2021,60601,1,2021-31-60601,POINT (-87.622844 41.886262)
50,12/11/2022,12/17/2022,60621,10,2022-50-60621,POINT (-87.638812 41.776931)
6,02/02/2020,02/08/2020,60641,10,2020-06-60641,POINT (-87.746791 41.946682)
49,12/03/2023,12/09/2023,60633,1,2023-49-60633,POINT (-87.556037 41.653147)
27,07/04/2021,07/10/2021,60639,1,2021-27-60639,POINT (-87.75531 41.920609)
3,01/14/2024,01/20/2024,60639,4,2024-03-60639,POINT (-87.75531 41.920609)
48,11/27/2022,12/03/2022,60624,10,2022-48-60624,POINT (-87.722735 41.879417)
1,01/01/2023,01/07/2023,60624,9,2023-01-60624,POINT (-87.722735 41.879417)
24,06/12/2022,06/18/2022,60636,7,2022-24-60636,POINT (-87.668597 41.77599)
41,10/04/2020,10/10/2020,60632,2,2020-41-60632,POINT (-87.711251 41.810038)
10,03/07/2021,03/13/2021,60610,1,2021-10-60610,POINT (-87.63581 41.90455)
42,10/17/2021,10/23/2021,60632,3,2021-42-60632,POINT (-87.711251 41.810038)
39,09/26/2021,10/02/2021,60623,1,2021-39-60623,POINT (-87.717446 41.850321)
7,02/14/2021,02/20/2021,60611,1,2021-07-60611,POINT (-87.620291 41.894734)
27,07/03/2022,07/09/2022,60637,2,2022-27-60637,POINT (-87.604053 41.780991)
37,09/10/2023,09/16/2023,60657,3,2023-37-60657,POINT (-87.658216 41.939715)
48,11/24/2019,11/30/2019,60625,4,2019-48-60625,POINT (-87.701816 41.971155)
7,02/13/2022,02/19/2022,60647,1,2022-07-60647,POINT (-87.701101 41.921058)
13,03/27/2022,04/02/2022,60661,1,2022-13-60661,POINT (-87.644283 41.882786)
33,08/13/2023,08/19/2023,60660,1,2023-33-60660,POINT (-87.666362 41.991062)
50,12/10/2023,12/16/2023,60655,5,2023-50-60655,POINT (-87.701434 41.696456)
34,08/21/2022,08/27/2022,60641,1,2022-34-60641,POINT (-87.746791 41.946682)
14,04/02/2023,04/08/2023,60602,1,2023-14-60602,POINT (-87.628309 41.883136)
10,03/01/2020,03/07/2020,60659,10,2020-10-60659,POINT (-87.703266 41.990803)
7,02/14/2021,02/20/2021,60634,1,2021-07-60634,POINT (-87.797373 41.944967)
36,09/04/2022,09/10/2022,60634,5,2022-36-60634,POINT (-87.797373 41.944967)
39,09/25/2022,10/01/2022,60603,1,2022-39-60603,POINT (-87.625473 41.880112)
45,11/03/2019,11/09/2019,60654,1,2019-45-60654,POINT (-87.636354 41.892485)
11,03/08/2020,03/14/2020,60629,10,2020-11-60629,POINT (-87.711565 41.777061)
40,10/03/2021,10/09/2021,60619,2,2021-40-60619,POINT (-87.60569 41.744737)
36,09/05/2021,09/11/2021,60657,1,2021-36-60657,POINT (-87.658216 41.939715)
20,05/15/2022,05/21/2022,60620,1,2022-20-60620,POINT (-87.651656 41.740873)
30,07/24/2022,07/30/2022,60618,1,2022-30-60618,POINT (-87.703343 41.946699)
1,01/02/2022,01/08/2022,60656,2,2022-01-60656,POINT (-87.817934 41.974566)
42,10/13/2019,10/19/2019,60609,4,2019-42-60609,POINT (-87.653382 41.812017)
40,09/27/2020,10/03/2020,60618,1,2020-40-60618,POINT (-87.703343 41.946699)
4,01/21/2024,01/27/2024,60827,3,2024-04-60827,POINT (-87.633087 41.650765)
40,09/27/2020,10/03/2020,60610,1,2020-40-60610,POINT (-87.63581 41.90455)
43,10/20/2019,10/26/2019,60656,10,2019-43-60656,POINT (-87.817934 41.974566)
11,03/13/2022,03/19/2022,60629,2,2022-11-60629,POINT (-87.711565 41.777061)
27,07/04/2021,07/10/2021,60601,1,2021-27-60601,POINT (-87.622844 41.886262)
16,04/12/2020,04/18/2020,60638,10,2020-16-60638,POINT (-87.771902 41.787032)
21,05/23/2021,05/29/2021,60647,1,2021-21-60647,POINT (-87.701101 41.921058)
51,12/19/2021,12/25/2021,60630,8,2021-51-60630,POINT (-87.759611 41.971261)
5,01/31/2021,02/06/2021,60612,1,2021-05-60612,POINT (-87.687011 41.88004)
32,08/08/2021,08/14/2021,60621,1,2021-32-60621,POINT (-87.638812 41.776931)
1,01/01/2023,01/07/2023,60637,3,2023-01-60637,POINT (-87.604053 41.780991)
19,05/07/2023,05/13/2023,60628,1,2023-19-60628,POINT (-87.621537 41.694192)
46,11/08/2020,11/14/2020,60653,1,2020-46-60653,POINT (-87.611244 41.819261)
38,09/18/2022,09/24/2022,60633,5,2022-38-60633,POINT (-87.556037 41.653147)
47,11/20/2022,11/26/2022,60647,10,2022-47-60647,POINT (-87.701101 41.921058)
8,02/21/2021,02/27/2021,60644,1,2021-08-60644,POINT (-87.756863 41.881113)
31,07/31/2022,08/06/2022,60605,1,2022-31-60605,POINT (-87.623449 41.867824)
24,06/11/2023,06/17/2023,60651,1,2023-24-60651,POINT (-87.741017 41.901964)
12,03/19/2023,03/25/2023,60616,10,2023-12-60616,POINT (-87.629531 41.844869)
2,01/09/2022,01/15/2022,60618,2,2022-02-60618,POINT (-87.703343 41.946699)
19,05/09/2021,05/15/2021,60643,1,2021-19-60643,POINT (-87.662381 41.700445)
23,06/04/2023,06/10/2023,60657,1,2023-23-60657,POINT (-87.658216 41.939715)
10,03/05/2023,03/11/2023,60609,10,2023-10-60609,POINT (-87.653382 41.812017)
3,01/15/2023,01/21/2023,60618,1,2023-03-60618,POINT (-87.703343 41.946699)
3,01/15/2023,01/21/2023,60605,1,2023-03-60605,POINT (-87.623449 41.867824)
42,10/17/2021,10/23/2021,60617,1,2021-42-60617,POINT (-87.556897 41.721257)
40,10/03/2021,10/09/2021,60630,1,2021-40-60630,POINT (-87.759611 41.971261)
22,05/29/2022,06/04/2022,60655,1,2022-22-60655,POINT (-87.701434 41.696456)
10,03/01/2020,03/07/2020,60617,10,2020-10-60617,POINT (-87.556897 41.721257)
39,09/26/2021,10/02/2021,60604,1,2021-39-60604,POINT (-87.629029 41.878153)
35,08/27/2023,09/02/2023,60634,1,2023-35-60634,POINT (-87.797373 41.944967)
4,01/21/2024,01/27/2024,60615,7,2024-04-60615,POINT (-87.602725 41.801993)
49,12/01/2019,12/07/2019,60634,10,2019-49-60634,POINT (-87.797373 41.944967)
7,02/14/2021,02/20/2021,60615,1,2021-07-60615,POINT (-87.602725 41.801993)
8,02/21/2021,02/27/2021,60634,1,2021-08-60634,POINT (-87.797373 41.944967)
6,02/04/2024,02/10/2024,60632,3,2024-06-60632,POINT (-87.711251 41.810038)
47,11/21/2021,11/27/2021,60625,1,2021-47-60625,POINT (-87.701816 41.971155)
42,10/15/2023,10/21/2023,60625,5,2023-42-60625,POINT (-87.701816 41.971155)
15,04/09/2023,04/15/2023,60636,6,2023-15-60636,POINT (-87.668597 41.77599)
4,01/19/2020,01/25/2020,60606,10,2020-04-60606,POINT (-87.63676 41.882634)
41,10/06/2019,10/12/2019,60620,7,2019-41-60620,POINT (-87.651656 41.740873)
28,07/10/2022,07/16/2022,60606,2,2022-28-60606,POINT (-87.63676 41.882634)
15,04/11/2021,04/17/2021,60661,1,2021-15-60661,POINT (-87.644283 41.882786)
15,04/09/2023,04/15/2023,60641,1,2023-15-60641,POINT (-87.746791 41.946682)
12,03/21/2021,03/27/2021,60625,1,2021-12-60625,POINT (-87.701816 41.971155)
51,12/19/2021,12/25/2021,60622,4,2021-51-60622,POINT (-87.681818 41.902762)
18,05/01/2022,05/07/2022,60647,4,2022-18-60647,POINT (-87.701101 41.921058)
33,08/14/2022,08/20/2022,60639,1,2022-33-60639,POINT (-87.75531 41.920609)
50,12/12/2021,12/18/2021,60626,3,2021-50-60626,POINT (-87.669834 42.009469)
52,12/22/2019,12/28/2019,60707,1,2019-52-60707,POINT (-87.808283 41.921777)
42,10/16/2022,10/22/2022,60645,9,2022-42-60645,POINT (-87.695049 42.008927)
31,07/31/2022,08/06/2022,60607,7,2022-31-60607,POINT (-87.652727 41.876104)
50,12/06/2020,12/12/2020,60660,1,2020-50-60660,POINT (-87.666362 41.991062)
35,08/29/2021,09/04/2021,60640,1,2021-35-60640,POINT (-87.662232 41.971888)
14,04/03/2022,04/09/2022,60642,1,2022-14-60642,POINT (-87.657821 41.899935)
1,12/31/2023,01/06/2024,60626,5,2024-01-60626,POINT (-87.669834 42.009469)
6,02/06/2022,02/12/2022,60647,1,2022-06-60647,POINT (-87.701101 41.921058)
23,06/05/2022,06/11/2022,60657,3,2022-23-60657,POINT (-87.658216 41.939715)
46,11/12/2023,11/18/2023,60601,1,2023-46-60601,POINT (-87.622844 41.886262)
41,10/10/2021,10/16/2021,60643,1,2021-41-60643,POINT (-87.662381 41.700445)
21,05/21/2023,05/27/2023,60642,1,2023-21-60642,POINT (-87.657821 41.899935)
16,04/17/2022,04/23/2022,60632,1,2022-16-60632,POINT (-87.711251 41.810038)
2,01/10/2021,01/16/2021,60607,3,2021-02-60607,POINT (-87.652727 41.876104)
10,03/05/2023,03/11/2023,60619,2,2023-10-60619,POINT (-87.60569 41.744737)
8,02/16/2020,02/22/2020,60623,10,2020-08-60623,POINT (-87.717446 41.850321)
35,08/28/2022,09/03/2022,60608,3,2022-35-60608,POINT (-87.670366 41.849879)
42,10/15/2023,10/21/2023,60606,3,2023-42-60606,POINT (-87.63676 41.882634)
34,08/22/2021,08/28/2021,60645,1,2021-34-60645,POINT (-87.695049 42.008927)
37,09/11/2022,09/17/2022,60609,2,2022-37-60609,POINT (-87.653382 41.812017)
44,10/29/2023,11/04/2023,60616,3,2023-44-60616,POINT (-87.629531 41.844869)
29,07/16/2023,07/22/2023,60630,1,2023-29-60630,POINT (-87.759611 41.971261)
28,07/11/2021,07/17/2021,60604,1,2021-28-60604,POINT (-87.629029 41.878153)
25,06/20/2021,06/26/2021,60616,3,2021-25-60616,POINT (-87.629531 41.844869)
17,04/19/2020,04/25/2020,60707,1,2020-17-60707,POINT (-87.808283 41.921777)
27,07/02/2023,07/08/2023,60618,5,2023-27-60618,POINT (-87.703343 41.946699)
50,12/10/2023,12/16/2023,60641,5,2023-50-60641,POINT (-87.746791 41.946682)
43,10/20/2019,10/26/2019,60620,8,2019-43-60620,POINT (-87.651656 41.740873)
13,03/22/2020,03/28/2020,60612,10,2020-13-60612,POINT (-87.687011 41.88004)
49,12/01/2019,12/07/2019,60616,9,2019-49-60616,POINT (-87.629531 41.844869)
29,07/18/2021,07/24/2021,60649,2,2021-29-60649,POINT (-87.571522 41.762202)
33,08/13/2023,08/19/2023,60602,1,2023-33-60602,POINT (-87.628309 41.883136)
4,01/23/2022,01/29/2022,60657,1,2022-04-60657,POINT (-87.658216 41.939715)
52,12/25/2022,12/31/2022,60622,5,2022-52-60622,POINT (-87.681818 41.902762)
30,07/23/2023,07/29/2023,60707,1,2023-30-60707,POINT (-87.808283 41.921777)
17,04/25/2021,05/01/2021,60625,1,2021-17-60625,POINT (-87.701816 41.971155)
51,12/15/2019,12/21/2019,60633,10,2019-51-60633,POINT (-87.556037 41.653147)
15,04/10/2022,04/16/2022,60632,10,2022-15-60632,POINT (-87.711251 41.810038)
10,03/06/2022,03/12/2022,60636,2,2022-10-60636,POINT (-87.668597 41.77599)
17,04/25/2021,05/01/2021,60644,2,2021-17-60644,POINT (-87.756863 41.881113)
27,07/02/2023,07/08/2023,60629,1,2023-27-60629,POINT (-87.711565 41.777061)
16,04/16/2023,04/22/2023,60649,1,2023-16-60649,POINT (-87.571522 41.762202)
3,01/17/2021,01/23/2021,60827,1,2021-03-60827,POINT (-87.633087 41.650765)
26,06/26/2022,07/02/2022,60623,6,2022-26-60623,POINT (-87.717446 41.850321)
48,11/26/2023,12/02/2023,60646,7,2023-48-60646,POINT (-87.761826 41.993931)
28,07/09/2023,07/15/2023,60610,1,2023-28-60610,POINT (-87.63581 41.90455)
50,12/11/2022,12/17/2022,60606,10,2022-50-60606,POINT (-87.63676 41.882634)
11,03/12/2023,03/18/2023,60641,1,2023-11-60641,POINT (-87.746791 41.946682)
49,12/05/2021,12/11/2021,60629,6,2021-49-60629,POINT (-87.711565 41.777061)
26,06/25/2023,07/01/2023,60608,3,2023-26-60608,POINT (-87.670366 41.849879)
15,04/11/2021,04/17/2021,60626,1,2021-15-60626,POINT (-87.669834 42.009469)
49,12/04/2022,12/10/2022,60612,10,2022-49-60612,POINT (-87.687011 41.88004)
38,09/18/2022,09/24/2022,60655,1,2022-38-60655,POINT (-87.701434 41.696456)
9,02/27/2022,03/05/2022,60613,1,2022-09-60613,POINT (-87.661343 41.953742)
3,01/12/2020,01/18/2020,60633,10,2020-03-60633,POINT (-87.556037 41.653147)
51,12/15/2019,12/21/2019,60653,10,2019-51-60653,POINT (-87.611244 41.819261)
41,10/09/2022,10/15/2022,60613,1,2022-41-60613,POINT (-87.661343 41.953742)
51,12/19/2021,12/25/2021,60642,2,2021-51-60642,POINT (-87.657821 41.899935)
38,09/18/2022,09/24/2022,60643,1,2022-38-60643,POINT (-87.662381 41.700445)
36,09/03/2023,09/09/2023,60626,8,2023-36-60626,POINT (-87.669834 42.009469)
48,11/22/2020,11/28/2020,60655,1,2020-48-60655,POINT (-87.701434 41.696456)
11,03/12/2023,03/18/2023,60649,10,2023-11-60649,POINT (-87.571522 41.762202)
6,02/02/2020,02/08/2020,60633,10,2020-06-60633,POINT (-87.556037 41.653147)
48,11/24/2019,11/30/2019,60613,6,2019-48-60613,POINT (-87.661343 41.953742)
42,10/16/2022,10/22/2022,60623,10,2022-42-60623,POINT (-87.717446 41.850321)
15,04/10/2022,04/16/2022,60654,4,2022-15-60654,POINT (-87.636354 41.892485)
12,03/15/2020,03/21/2020,60634,10,2020-12-60634,POINT (-87.797373 41.944967)
